0,0,-1
0,62,0
1,0,-1
0,61,1
0,60,2
1,11,0
1,11,1
1,11,2
0,60,3
1,11,3
0,60,4
0,58,5
1,13,4
1,13,5
0,53,6
1,13,6
1,14,7
0,52,7
0,52,8
1,15,8
0,49,9
1,15,9
0,47,10
1,16,10
0,45,11
1,16,11
0,46,12
1,16,12
0,44,13
1,16,13
0,42,14
1,16,14
0,36,15
1,15,15
0,33,16
0,31,17
0,31,18
1,23,16
0,29,19
1,24,17
0,28,20
1,25,18
0,26,21
1,24,19
1,23,20
0,26,22
0,24,23
1,25,21
2,0,-1
1,24,22
0,22,24
1,25,23
3,0,-1
2,70,0
1,26,24
0,19,25
2,69,1
3,1,0
2,69,2
3,1,1
3,1,2
0,25,26
2,70,3
1,24,25
3,2,3
0,23,27
0,22,28
2,70,4
2,68,5
1,45,26
0,22,29
0,20,30
1,46,27
3,18,4
0,19,31
3,18,5
2,67,6
1,46,28
0,19,32
0,19,33
1,48,29
2,63,7
3,20,6
1,46,30
0,25,34
2,59,8
1,43,31
0,24,35
3,22,7
2,56,9
0,25,36
1,43,32
3,24,8
0,24,37
2,53,10
3,23,9
1,43,33
2,50,11
0,25,38
3,25,10
3,27,11
0,25,39
2,46,12
1,70,34
3,26,12
0,24,40
2,44,13
1,70,35
3,25,13
2,42,14
1,68,36
0,23,41
3,24,14
0,25,42
1,65,37
2,37,15
3,24,15
0,24,43
0,24,44
1,64,38
2,40,16
2,39,17
1,67,39
2,38,18
0,33,45
3,39,16
0,32,46
2,36,19
1,66,40
3,39,17
0,34,47
2,31,20
3,39,18
0,31,48
1,68,41
3,37,19
1,69,42
4,0,-1
0,32,49
2,28,21
3,37,20
0,29,50
2,26,22
1,63,43
3,34,21
5,0,-1
0,28,51
2,25,23
4,70,0
3,30,22
4,70,1
1,64,44
5,1,0
0,28,52
3,27,23
2,23,24
5,3,1
4,68,2
5,7,2
4,66,3
3,28,24
2,19,25
0,38,53
1,70,45
5,7,3
4,68,4
2,22,26
0,39,54
2,22,27
1,70,46
3,30,25
4,66,5
0,40,55
2,23,28
1,70,47
5,26,4
2,22,29
2,21,30
1,69,48
0,42,56
3,40,26
2,20,31
5,28,5
0,43,57
1,69,49
4,61,6
2,19,32
3,42,27
0,41,58
2,18,33
4,59,7
3,45,28
5,30,6
0,42,59
1,70,50
3,45,29
4,57,8
2,26,34
5,31,7
2,26,35
4,55,9
5,32,8
3,44,30
0,36,60
2,26,36
1,68,51
3,46,31
5,33,9
4,50,10
3,45,32
2,25,37
0,28,61
4,49,11
5,34,10
5,34,11
3,45,33
2,23,38
4,47,12
1,64,52
2,22,39
5,37,12
4,41,13
2,20,40
3,56,34
4,40,14
2,20,41
5,39,13
1,70,53
3,55,35
4,38,15
5,37,14
2,19,42
2,18,43
1,70,54
3,53,36
5,38,15
2,16,44
4,39,16
1,67,55
4,37,17
3,51,37
4,37,18
2,44,45
1,66,56
4,36,19
5,51,16
3,52,38
2,42,46
4,36,20
3,49,39
5,52,17
2,41,47
1,66,57
3,46,40
4,32,21
5,53,18
2,38,48
6,0,-1
4,32,22
1,64,58
2,36,49
5,49,19
4,33,23
3,43,41
1,61,59
7,0,-1
5,49,20
2,39,50
6,70,0
3,42,42
4,32,24
6,70,1
1,55,60
2,39,51
6,70,2
7,2,0
5,51,21
7,3,1
3,42,43
4,30,25
7,3,2
6,70,3
2,38,52
5,49,22
1,49,61
3,45,44
4,30,26
7,4,3
6,69,4
5,47,23
2,61,53
4,29,27
2,62,54
6,65,5
2,62,55
4,26,28
3,58,45
5,50,24
7,20,4
3,62,46
4,23,29
7,19,5
6,62,6
4,23,30
2,55,56
3,58,47
5,52,25
2,54,57
4,23,31
6,57,7
3,56,48
7,20,6
4,22,32
2,51,58
7,20,7
6,57,8
3,52,49
4,21,33
6,56,9
5,59,26
2,46,59
7,23,8
6,53,10
3,51,50
7,22,9
2,41,60
4,27,34
5,56,27
6,50,11
3,47,51
7,25,10
4,24,35
5,57,28
2,35,61
6,46,12
7,26,11
4,22,36
5,57,29
6,42,13
4,23,37
3,44,52
7,25,12
5,54,30
6,42,14
7,23,13
4,21,38
4,21,39
5,52,31
5,51,32
6,41,15
7,24,14
4,19,40
3,54,53
7,24,15
5,51,33
4,19,41
3,50,54
6,45,16
4,22,42
6,44,17
3,49,55
5,62,34
4,17,43
3,49,56
6,41,18
7,37,16
4,16,44
3,48,57
6,42,19
5,60,35
7,36,17
3,49,58
6,40,20
5,57,36
3,46,59
7,34,18
4,25,45
6,38,21
4,25,46
5,56,37
3,43,60
7,36,19
4,25,47
6,35,22
7,35,20
4,24,48
6,35,23
5,59,38
3,33,61
4,23,49
7,35,21
5,59,39
6,32,24
5,56,40
7,37,22
4,22,50
7,35,23
4,25,51
5,54,41
6,25,25
5,54,42
4,24,52
7,31,24
6,30,26
5,47,43
6,29,27
4,30,53
6,29,28
7,33,25
5,46,44
4,29,54
6,29,29
4,28,55
6,26,30
6,25,31
4,29,56
5,55,45
7,36,26
6,26,32
4,28,57
6,26,33
5,56,46
7,33,27
4,23,58
7,33,28
5,55,47
4,22,59
6,24,34
5,55,48
6,24,35
4,21,60
6,24,36
7,32,29
7,32,30
6,22,37
4,16,61
7,30,31
5,49,49
7,29,32
6,20,38
5,47,50
6,20,39
6,21,40
7,28,33
5,45,51
6,20,41
7,32,34
5,45,52
6,19,42
7,30,35
6,16,43
7,32,36
6,13,44
5,55,53
7,30,37
5,55,54
6,19,45
6,19,46
7,28,38
5,55,55
7,27,39
6,15,47
6,15,48
5,54,56
7,26,40
6,13,49
5,53,57
7,23,41
6,14,50
7,23,42
6,17,51
7,21,43
5,49,58
6,18,52
7,17,44
5,52,59
6,23,53
7,20,45
7,19,46
5,43,60
6,22,54
7,17,47
7,17,48
6,25,55
5,36,61
7,17,49
6,26,56
7,18,50
6,24,57
7,18,51
7,18,52
6,19,58
6,19,59
7,21,53
6,19,60
6,17,61
7,20,54
7,19,55
7,19,56
7,18,57
7,17,58
7,15,59
7,13,60
7,12,61
