0,0,-1
0,60,0
1,0,-1
0,58,1
0,58,2
1,11,0
1,11,1
0,58,3
1,10,2
0,58,4
1,10,3
0,53,5
1,13,4
1,13,5
0,52,6
1,13,6
0,50,7
1,13,7
0,47,8
1,12,8
0,47,9
1,12,9
0,46,10
0,46,11
1,13,10
1,13,11
0,44,12
1,13,12
0,43,13
1,13,13
0,40,14
1,12,14
0,37,15
1,12,15
0,36,16
0,34,17
1,23,16
0,31,18
0,30,19
1,24,17
0,27,20
1,22,18
1,23,19
0,24,21
0,23,22
1,25,20
0,23,23
1,27,21
0,21,24
1,26,22
1,26,23
1,23,24
2,0,-1
0,17,25
0,17,26
3,0,-1
0,17,27
1,22,25
0,17,28
2,64,0
0,17,29
0,16,30
2,68,1
3,1,0
0,16,31
2,68,2
3,1,1
1,37,26
2,68,3
0,17,32
3,7,2
1,38,27
0,15,33
2,70,4
1,37,28
3,7,3
2,69,5
0,19,34
1,34,29
1,35,30
0,18,35
2,67,6
0,19,36
3,23,4
1,36,31
2,65,7
3,24,5
0,18,37
2,64,8
1,35,32
0,15,38
2,62,9
3,23,6
0,13,39
1,38,33
0,12,40
2,60,10
3,24,7
2,57,11
0,12,41
2,57,12
3,23,8
0,12,42
1,60,34
3,24,9
2,53,13
0,12,43
3,24,10
0,11,44
2,50,14
1,61,35
3,24,11
1,61,36
2,43,15
3,28,12
1,59,37
3,30,13
0,24,45
0,26,46
1,59,38
3,28,14
2,42,16
0,24,47
2,41,17
0,23,48
3,28,15
2,40,18
0,24,49
2,40,19
1,62,39
2,39,20
1,61,40
0,25,50
2,37,21
0,24,51
2,35,22
3,50,16
1,61,41
2,33,23
3,51,17
0,26,52
2,32,24
3,52,18
1,63,42
3,50,19
0,37,53
3,53,20
1,68,43
4,0,-1
2,26,25
3,53,21
0,38,54
1,67,44
5,0,-1
0,39,55
2,27,26
4,70,0
2,27,27
3,51,22
0,40,56
5,2,0
3,50,23
4,70,1
2,26,28
0,42,57
4,70,2
5,5,1
1,70,45
2,25,29
5,7,2
0,36,58
1,69,46
4,69,3
3,47,24
0,34,59
2,24,30
2,24,31
1,70,47
5,11,3
4,70,4
0,29,60
3,44,25
2,22,32
4,70,5
1,69,48
0,24,61
2,23,33
1,68,49
5,26,4
4,68,6
3,58,26
2,25,34
4,65,7
5,28,5
2,23,35
1,62,50
3,57,27
2,22,36
4,62,8
4,62,9
5,28,6
1,65,51
2,20,37
3,51,28
4,59,10
5,30,7
2,19,38
1,65,52
4,57,11
5,31,8
2,19,39
2,19,40
3,46,29
4,58,12
2,19,41
3,47,30
5,33,9
2,21,42
3,50,31
4,52,13
1,70,53
2,18,43
5,32,10
3,51,32
4,48,14
5,32,11
2,17,44
5,33,12
