0,0,-1
0,60,0
1,0,-1
0,58,1
0,58,2
1,11,0
1,11,1
0,58,3
1,10,2
0,59,4
1,10,3
0,54,5
1,12,4
1,12,5
0,53,6
1,12,6
0,51,7
1,12,7
0,48,8
1,11,8
0,48,9
1,11,9
0,47,10
0,47,11
1,12,10
1,12,11
0,45,12
1,12,12
0,44,13
1,12,13
0,41,14
1,11,14
0,38,15
1,11,15
0,39,16
0,38,17
1,20,16
0,35,18
1,20,17
0,34,19
1,18,18
0,31,20
1,18,19
1,19,20
0,29,21
1,20,21
0,28,22
0,28,23
1,18,22
1,18,23
0,26,24
1,15,24
2,0,-1
0,21,25
1,14,25
3,0,-1
2,67,0
0,27,26
2,70,1
3,0,0
0,29,27
2,70,2
0,29,28
3,1,1
0,29,29
1,26,26
2,70,3
0,28,30
3,8,2
0,28,31
1,27,27
1,26,28
2,70,4
3,8,3
0,26,32
2,67,5
1,23,29
0,27,33
1,25,30
3,27,4
1,26,31
2,64,6
3,28,5
0,38,34
1,25,32
2,62,7
0,35,35
1,26,33
3,27,6
2,60,8
3,28,7
0,35,36
3,28,8
2,58,9
0,33,37
3,28,9
1,39,34
2,55,10
0,29,38
3,28,10
2,53,11
1,40,35
2,54,12
3,29,11
1,42,36
0,28,39
3,31,12
2,49,13
0,26,40
1,42,37
3,30,13
2,47,14
1,44,38
3,30,14
0,23,41
2,41,15
0,24,42
3,31,15
1,48,39
0,25,43
1,46,40
2,42,16
0,23,44
2,42,17
1,46,41
2,41,18
3,52,16
2,40,19
0,49,45
1,52,42
3,53,17
0,48,46
2,38,20
1,54,43
3,53,18
2,36,21
0,47,47
1,53,44
0,47,48
3,52,19
2,35,22
2,35,23
4,0,-1
3,54,20
0,49,49
1,64,45
2,34,24
5,0,-1
1,63,46
3,50,21
0,49,50
0,49,51
4,65,0
2,30,25
1,62,47
3,51,22
5,1,0
4,67,1
3,52,23
1,62,48
0,48,52
5,1,1
4,66,2
5,1,2
2,32,26
1,60,49
3,48,24
4,64,3
2,29,27
0,57,53
5,3,3
2,30,28
1,55,50
4,66,4
3,42,25
0,57,54
4,68,5
2,27,29
2,29,30
1,55,51
5,19,4
0,56,55
2,30,31
5,19,5
3,53,26
4,65,6
0,54,56
2,29,32
3,56,27
1,56,52
4,64,7
0,54,57
5,18,6
0,54,58
3,53,28
2,31,33
4,62,8
5,19,7
0,49,59
3,50,29
1,70,53
4,60,9
5,21,8
3,49,30
2,40,34
0,42,60
4,58,10
3,48,31
5,22,9
1,70,54
4,57,11
3,47,32
2,35,35
0,37,61
4,56,12
2,33,36
1,70,55
3,48,33
4,53,13
5,27,10
2,31,37
4,52,14
5,27,11
2,29,38
5,31,12
1,68,56
3,56,34
4,46,15
