0,0,-1
0,60,0
1,0,-1
0,58,1
0,58,2
1,11,0
1,11,1
0,58,3
1,10,2
0,59,4
1,10,3
0,54,5
1,12,4
1,12,5
0,53,6
1,12,6
0,51,7
1,12,7
0,48,8
1,11,8
0,48,9
1,11,9
0,47,10
0,47,11
1,12,10
1,12,11
0,45,12
1,12,12
0,44,13
1,12,13
0,41,14
1,11,14
0,38,15
1,11,15
0,40,16
0,39,17
1,19,16
1,19,17
0,36,18
0,35,19
1,17,18
1,17,19
0,32,20
1,19,20
0,29,21
1,20,21
0,28,22
0,28,23
1,18,22
1,18,23
0,26,24
1,15,24
2,0,-1
0,22,25
1,15,25
3,0,-1
0,25,26
2,66,0
0,27,27
3,0,0
2,70,1
0,26,28
3,1,1
2,70,2
1,27,26
0,26,29
2,70,3
1,28,27
0,25,30
3,7,2
1,28,28
0,26,31
3,7,3
2,70,4
0,24,32
2,69,5
1,25,29
1,26,30
0,23,33
1,26,31
3,26,4
2,67,6
3,27,5
1,26,32
2,65,7
0,37,34
1,27,33
3,27,6
2,63,8
0,36,35
0,36,36
2,61,9
3,29,7
1,39,34
2,59,10
3,28,8
0,36,37
1,38,35
3,28,9
2,57,11
0,34,38
2,57,12
1,40,36
3,28,10
3,27,11
2,53,13
1,39,37
0,33,39
2,52,14
0,33,40
3,29,12
1,39,38
3,28,13
0,33,41
2,45,15
3,27,14
1,41,39
1,41,40
3,26,15
0,33,42
2,48,16
0,34,43
1,41,41
2,48,17
0,31,44
1,45,42
2,47,18
3,47,16
2,45,19
1,47,43
3,48,17
2,44,20
1,46,44
0,46,45
3,47,18
0,45,46
2,42,21
2,41,22
3,45,19
0,42,47
2,41,23
0,42,48
4,0,-1
3,46,20
1,65,45
0,42,49
1,66,46
3,45,21
2,42,24
5,0,-1
0,42,50
3,46,22
1,66,47
4,64,0
3,46,23
0,40,51
4,66,1
5,1,0
2,36,25
4,66,2
5,1,1
1,66,48
4,66,3
5,2,2
3,41,24
0,42,52
2,40,26
1,65,49
4,67,4
5,4,3
2,41,27
3,40,25
4,65,5
0,53,53
2,40,28
0,52,54
2,39,29
4,64,6
1,60,50
5,21,4
2,38,30
3,47,26
0,53,55
5,23,5
2,38,31
4,61,7
1,64,51
3,44,27
4,60,8
2,37,32
0,52,56
5,24,6
3,41,28
2,36,33
4,56,9
5,24,7
1,69,52
0,49,57
3,37,29
5,25,8
4,54,10
0,43,58
4,52,11
3,39,30
2,44,34
1,70,53
5,23,9
0,38,59
4,49,12
2,42,35
3,40,31
5,23,10
3,39,32
5,22,11
2,40,36
0,32,60
4,45,13
1,70,54
5,22,12
3,40,33
2,39,37
4,41,14
5,23,13
0,26,61
1,70,55
2,39,38
5,22,14
4,34,15
