0,0,-1
0,62,0
1,0,-1
0,62,1
0,61,2
1,10,0
1,11,1
0,60,3
1,11,2
0,60,4
1,10,3
0,58,5
1,16,4
1,16,5
0,56,6
1,15,6
0,51,7
0,51,8
0,51,9
1,14,7
1,14,8
1,14,9
0,46,10
1,13,10
0,45,11
1,14,11
0,44,12
1,14,12
0,41,13
1,14,13
0,37,14
0,37,15
1,14,14
1,14,15
0,37,16
0,34,17
1,23,16
0,33,18
1,22,17
0,31,19
1,21,18
0,30,20
1,21,19
1,21,20
0,29,21
1,21,21
0,26,22
1,22,22
0,25,23
1,23,23
0,26,24
1,25,24
0,25,25
2,0,-1
1,26,25
0,27,26
3,0,-1
2,50,0
0,27,27
3,10,0
2,50,1
1,37,26
0,28,28
3,10,1
2,50,2
3,10,2
1,38,27
0,24,29
2,49,3
0,24,30
3,11,3
0,24,31
1,36,28
2,51,4
0,23,32
2,51,5
0,21,33
1,33,29
1,31,30
3,32,4
0,22,34
1,32,31
2,48,6
3,38,5
0,23,35
1,30,32
0,22,36
2,46,7
2,46,8
1,31,33
0,21,37
3,43,6
2,44,9
0,21,38
3,44,7
0,21,39
2,42,10
1,47,34
3,46,8
2,41,11
0,17,40
2,40,12
3,46,9
1,48,35
0,18,41
0,18,42
2,37,13
0,18,43
3,47,10
1,47,36
0,19,44
1,47,37
3,47,11
2,32,14
3,50,12
1,44,38
0,26,45
2,27,15
0,26,46
3,51,13
1,46,39
0,25,47
2,33,16
1,47,40
3,48,14
0,28,48
2,32,17
2,33,18
3,47,15
0,26,49
1,46,41
2,28,19
0,25,50
1,43,42
2,26,20
0,24,51
2,25,21
3,66,16
1,45,43
0,26,52
2,24,22
3,66,17
1,46,44
2,20,23
3,64,18
4,0,-1
0,43,53
2,19,24
3,64,19
1,63,45
5,0,-1
0,43,54
3,65,20
1,59,46
4,64,0
0,44,55
2,18,25
1,59,47
4,62,1
3,65,21
5,2,0
0,46,56
4,61,2
5,2,1
2,21,26
0,45,57
1,61,48
5,4,2
3,64,22
2,21,27
0,42,58
4,60,3
5,4,3
0,42,59
3,61,23
2,20,28
1,66,49
4,63,4
3,61,24
4,60,5
0,35,60
2,18,29
2,18,30
1,63,50
5,19,4
2,19,31
0,28,61
1,62,51
5,21,5
2,19,32
3,62,25
4,56,6
4,55,7
2,18,33
1,63,52
5,22,6
4,54,8
3,70,26
4,53,9
2,20,34
2,20,35
5,23,7
2,20,36
2,20,37
1,70,53
4,52,10
5,24,8
3,70,27
2,19,38
4,48,11
5,24,9
1,70,54
2,20,39
4,47,12
5,21,10
2,19,40
4,45,13
3,65,28
4,45,14
5,21,11
1,70,55
2,18,41
5,22,12
3,60,29
2,20,42
4,38,15
5,21,13
2,20,43
3,56,30
1,68,56
5,21,14
2,20,44
4,39,16
3,55,31
1,66,57
5,22,15
4,39,17
3,54,32
4,38,18
2,28,45
1,62,58
3,51,33
4,35,19
2,30,46
5,32,16
2,31,47
4,32,20
5,33,17
2,29,48
1,61,59
2,29,49
3,61,34
5,34,18
4,28,21
1,56,60
2,31,50
3,58,35
5,32,19
4,27,22
2,30,51
3,59,36
6,0,-1
5,34,20
1,50,61
4,26,23
4,26,24
3,58,37
5,33,21
2,31,52
7,0,-1
5,33,22
3,59,38
6,70,0
5,31,23
4,24,25
6,70,1
7,1,0
2,65,53
5,29,24
6,68,2
7,2,1
3,55,39
4,31,26
6,68,3
2,66,54
7,6,2
3,53,40
4,32,27
5,24,25
2,65,55
7,7,3
6,69,4
4,29,28
3,52,41
4,30,29
6,66,5
2,63,56
3,52,42
5,36,26
4,28,30
2,60,57
7,23,4
4,30,31
2,57,58
3,52,43
5,38,27
7,21,5
4,28,32
6,61,6
5,38,28
3,50,44
4,27,33
6,62,7
2,48,59
7,20,6
2,46,60
5,36,29
7,20,7
6,57,8
5,35,30
4,33,34
7,20,8
3,56,45
6,56,9
2,39,61
5,36,31
4,33,35
3,58,46
6,55,10
7,24,9
5,37,32
3,57,47
4,34,36
7,23,10
6,49,11
3,54,48
5,33,33
7,23,11
4,32,37
6,46,12
4,32,38
3,52,49
7,23,12
6,45,13
5,33,34
6,44,14
7,23,13
3,49,50
5,31,35
4,32,39
7,24,14
4,35,40
6,39,15
5,33,36
7,24,15
3,44,51
4,35,41
5,30,37
4,34,42
6,40,16
3,44,52
5,27,38
4,35,43
6,38,17
4,35,44
5,25,39
7,36,16
6,33,18
5,25,40
3,52,53
6,31,19
5,24,41
4,40,45
5,24,42
7,35,17
3,50,54
6,29,20
4,37,46
5,24,43
7,36,18
3,49,55
6,27,21
5,23,44
7,34,19
4,38,47
4,37,48
7,36,20
3,49,56
6,23,22
3,49,57
7,38,21
6,21,23
5,31,45
5,30,46
4,34,49
7,39,22
3,43,58
5,28,47
6,19,24
3,41,59
4,35,50
5,27,48
7,36,23
5,26,49
6,17,25
7,35,24
4,31,51
3,34,60
5,25,50
6,21,26
3,30,61
5,27,51
6,21,27
4,34,52
6,21,28
7,34,25
5,28,52
6,22,29
6,19,30
4,47,53
6,17,31
7,48,26
5,34,53
6,19,32
4,47,54
7,46,27
5,33,54
6,17,33
4,46,55
5,34,55
7,46,28
4,46,56
4,47,57
5,31,56
6,24,34
7,42,29
4,46,58
5,30,57
6,24,35
5,29,58
7,41,30
6,23,36
4,44,59
6,23,37
7,43,31
6,23,38
5,28,59
4,40,60
6,22,39
7,39,32
6,22,40
5,23,60
4,34,61
7,41,33
6,22,41
5,17,61
6,21,42
6,20,43
6,19,44
7,52,34
7,51,35
6,25,45
7,50,36
6,25,46
6,24,47
6,24,48
7,48,37
6,22,49
7,49,38
7,50,39
6,19,50
7,48,40
6,21,51
6,21,52
7,48,41
6,22,53
7,46,42
6,22,54
6,23,55
7,44,43
7,43,44
6,21,56
6,21,57
6,20,58
7,48,45
6,19,59
7,47,46
6,16,60
7,45,47
6,14,61
7,42,48
7,40,49
7,40,50
7,39,51
7,37,52
7,45,53
7,45,54
7,46,55
7,43,56
7,41,57
7,37,58
7,33,59
7,28,60
7,27,61
